676.973435402, 154.215927124, 685.145656109, 196.624024391, 0.317647058824, 16.643217174252612
257.82429409, 148.205846548, 290.099882245, 238.402504921, 0.472058823529, 9.327733451152675
928.359300613, 175.925264835, 1027.3978076, 402.039573669, 0.513235294118, 5.9250975502125165
749.057569981, 163.653690517, 797.518770218, 289.581895828, 0.895588235294, 10.029635275733037
682.884021878, 157.992269039, 728.67911911, 280.893613815, 0.861764705882, 10.453203568652912
845.75921011, 167.377504885, 889.435153961, 287.371628761, 0.848529411765, 9.781139975138803
915.750817299, 161.073166847, 957.771662354, 285.691314697, 0.0514705882353, 8.583468017984469
498.724772453, 158.432023644, 536.58066535, 280.5, 0.836764705882, 11.255391467713432
537.675644159, 168.178832054, 569.707614183, 272.993833542, 0.622058823529, 14.399521882035428
574.122018695, 153.741995811, 606.19042182, 267.346824646, 0.805882352941, 12.309514277730834
620.153787613, 172.812623978, 647.748214245, 266.871472359, 0.845588235294, 12.775089008463462
638.326537609, 151.012185812, 669.567155123, 255.18171978, 0.755882352941, 13.248867854780253
480.171381474, 150.049012065, 503.770085335, 223.622219086, 0.758823529412, 10.669001157406981
560.541331291, 153.128684521, 577.378237605, 217.910725594, 0.189705882353, 12.375608719293497
598.241466761, 148.703073025, 618.125946045, 217.777591705, 0.591176470588, 13.436319429779028
