760.901613533, 187.136196613, 810.08451128, 323.5, 0.685294117647, 7.704829773711463
837.595129251, 179.033258438, 903.0, 323.932481766, 0.639705882353, 7.748542979455306
9.53768539429, 189.207216024, 59.7623147964, 330.155471802, 0.480882352941, 8.796772708543832
368.648980141, 181.849770904, 404.0, 267.708169937, 0.714705882353, 12.556686884688009
657.023993254, 178.445081711, 678.465133309, 237.5, 0.65, 17.898534538496808
1104.800318, 162.139515638, 1151.5, 279.5, 0.0588235294118, 9.51117734517845
1010.56467402, 164.446732014, 1039.76258278, 254.878925323, 0.792647058824, 11.695269446749714
439.94783251, 183.777719498, 461.010388374, 240.336956978, 0.752941176471, 18.54770313116301
403.10013032, 181.994285703, 425.309963703, 242.457511425, 0.642647058824, 14.370020697814612
1180.52875328, 158.003411531, 1242.9751091, 272.519201279, 0.472058823529, 9.541333154760425
