1021.08589172, 164.790448189, 1090.0726676, 341.795164108, 0.517647058824, 7.040855747611925
1061.2856493, 172.058354676, 1126.91761827, 341.084896088, 0.611764705882, 7.184775944062202
652.228291273, 148.052335262, 661.673692703, 198.947492599, 0.475, 34.406121800371174
281.414903641, 149.20528698, 313.800512195, 241.698740959, 0.382352941176, 8.139855823686087
516.785338163, 159.85380435, 538.35159874, 225.785759926, 0.792647058824, 18.97415521363366
554.99205184, 156.64086628, 576.014482025, 224.767728806, 0.817647058824, 18.32951539800973
846.429328203, 160.133048624, 883.544419616, 259.338939667, 0.692647058824, 13.142799182455239
482.826288223, 149.282222748, 499.54554081, 210.721637726, 0.139705882353, 22.07579090650531
471.5, 149.494991064, 499.54554081, 205.476900578, 0.305882352941, 17.688803602423608
435.414870381, 149.159566879, 459.259009838, 198.828115463, 0.402941176471, 11.464662667256581
443.693863243, 149.475486517, 462.678044558, 200.012815475, 0.255882352941, 11.929361323361949
598.919737339, 147.326003551, 611.678823709, 188.384114742, 0.483823529412, 38.17969996068716
644.408480346, 148.370959044, 661.673692703, 197.772819042, 0.129411764706, 35.05748104656694
