747.252072334, 181.355715275, 785.760480881, 305.863290787, 0.639705882353, 9.315925395145108
380.915859461, 182.688657761, 405.41620326, 277.5, 0.766176470588, 10.521466942303602
300.081549644, 184.84969902, 328.13363409, 257.508441925, 0.854411764706, 11.527755676015621
920.298752308, 186.692760468, 949.026289582, 282.040991783, 0.775, 11.301274366391645
871.052647352, 182.139103532, 905.226136684, 276.046173096, 0.851470588235, 11.749414419428852
646.0, 178.32480526, 671.916627884, 238.352263451, 0.608823529412, 19.246765989544105
717.581585884, 187.145570755, 742.932897329, 274.41059494, 0.6, 10.95510632442043
690.017529488, 191.600822687, 718.042178512, 266.524364471, 0.594117647059, 12.086792845955307
776.287196517, 180.127445221, 804.949281454, 256.074140549, 0.444117647059, 9.858012928491462
797.961076736, 175.864628792, 810.834457874, 238.044249535, 0.429411764706, 14.772644353368435
