1136.40332651, 151.066404939, 1226.42796183, 386.060287476, 0.207352941176, 6.16344333837828
687.330042243, 185.402083874, 722.332042575, 314.341342926, 0.683823529412, 7.711585901693648
87.5127086639, 177.628649473, 187.786784142, 400.976978302, 0.648529411765, 4.851996253920063
957.386208057, 162.14453125, 988.602453232, 249.901279449, 0.0705882352941, 12.651176867434533
493.039092541, 177.634951591, 507.916857004, 231.326621056, 0.722058823529, 24.80992489459083
474.429483891, 184.540204048, 494.495558262, 232.726288795, 0.789705882353, 23.406497786469995
559.852154225, 178.488639712, 575.801031828, 232.393261909, 0.652941176471, 22.827302983696253
580.978794813, 176.838963032, 589.992002487, 215.86422205, 0.404411764706, 24.876415021994372
595.542716444, 180.878726006, 624.504109621, 225.066379547, 0.402941176471, 21.2733125046916
500.09122324, 177.65750277, 520.827383637, 227.158551216, 0.385294117647, 25.69051919474575
